자재,자재내역,단위,년,월,팀,사용량
LMSM00007C,수산화나트륨 자가 (1kg),kg,21,5,원제(2part),
302060,AGP Solution Kit,EA,21,5,원제(2part),9
302101,5mL PC Validation Vial,EA,21,5,원제(2part),
302102,Autoclave Indicator. Sigmaware,EA,21,5,원제(2part),
302103,Hi Temperature Indicator(Shamrock)(건열),EA,21,5,원제(2part),
302104,Chemical Indicator 1250 (3M),EA,21,5,원제(2part),
302109,락스 (럭키),EA,21,5,원제(2part),2
302122,염화나트륨(수지 재생용) 자가,kg,21,5,원제(2part),
302123,펌프 튜빙(Masterflex L/S 16),EA,21,5,원제(2part),6
302124,펌프 튜빙(Masterflex L/S 17),EA,21,5,원제(2part),
302125,펌프 튜빙(Masterflex L/S 18),EA,21,5,원제(2part),
302126,펌프 튜빙(Masterflex L/S 24),EA,21,5,원제(2part),1
302127,펌프 튜빙(Masterflex I/P 73),EA,21,5,원제(2part),
302128,펌프 튜빙(Masterflex I/P 82),EA,21,5,원제(2part),2
302143,Endotoxin Indicator(Endosafe) 자가,EA,21,5,원제(2part),
302161,Durapore 필터(SCGVU11RE),EA,21,5,원제(2part),
302170,아세톤 자가,mL ,21,5,원제(2part),3000
302171,Optiseal 필터(LAGR04TP6),EA,21,5,원제(2part),
302210,펌프 튜빙(NALGENE 8060-0200),EA,21,5,원제(2part),
302212,펌프 튜빙(NALGENE 8060-0100),EA,21,5,원제(2part),
302213,펌프 튜빙(NALGENE 8060-0060),EA,21,5,원제(2part),
302214,펌프 튜빙(NALGENE 8060-0040),EA,21,5,원제(2part),
302250,필터 (PUY2UY300H),EA,21,5,원제(2part),
302251,필터 (PUY2UY100H),EA,21,5,원제(2part),
302256,필터 (PUY1UY400J),EA,21,5,원제(2part),
302259,필터 (AB1PFA7PVH4),EA,21,5,원제(2part),
302260,필터 (AB3NFZ7PH4),EA,21,5,원제(2part),
302341,펌프 튜빙(Masterflex L/S 25),EA,21,5,원제(2part),
302450,필터(SLK7002PFRP)(스팀필터),EA,21,5,원제(2part),
302451,필터(MCY4463PFRPVH4)(N2 필터),EA,21,5,원제(2part),
302452,필터(AB1CPFR7PVH4)(DIP 필터),EA,21,5,원제(2part),
302453,필터(CTGB71TP3)(스팀필터),EA,21,5,원제(2part),
302481,구연산무수(99.5%이상),kg,21,5,원제(2part),
302520,PFA Tubing(EW-06371-04),EA,21,5,원제(2part),
302521,PFA Tubing(RZ-06375-02),EA,21,5,원제(2part),
302530,Opticap XL4 Capsule Filter(KTGRA04TT3),EA,21,5,원제(2part),
302572,Millex-FG Filter(MTGR85000),EA,21,5,원제(2part),
302573,C-Flex Tubing(072-313-3),EA,21,5,원제(2part),
302620,CTGR75S01 Millipore Filter,EA,21,5,원제(2part),
302621,KVGB04TC3 Milliporre Filter,EA,21,5,원제(2part),
302622,CTGB72TP3 Millipore Filter,EA,21,5,원제(2part),
302623,AB05PFR7PVH4 Pall Filter,EA,21,5,원제(2part),
302690,액체 세제 (액츠, 무진복 세탁용),EA,21,5,원제(2part),
302774,Aervent 20" Cartridge Filter CTGR72TP1,EA,21,5,원제(2part),
302780,H2O2 for HPV,EA,21,5,원제(2part),
302880,Sartfluor GA,EA,21,5,원제(2part),
302881,Sartfluor junior,EA,21,5,원제(2part),
302882,SP Sephadex C50 자가,g,21,5,원제(2part),
303090,테크세제,EA,21,5,원제(2part),1
302841,72B/A4 Clean paper,EA,21,5,원제(2part),
200522,화이버 드럼,EA,21,5,원제(2part),
106602,보위딕 테스트 팩(Terragene),EA,21,5,원제(2part),3
302255,필터 (PFY2UY300J),EA,21,5,원제(2part),
302571,Sartofluor Filter(5185307T8),EA,21,5,원제(2part),
302151,Sartoclean CA 20",EA,21,5,원제(2part),
302257,필터 (PFY1J012J),EA,21,5,원제(2part),
302914,Sterile Filter(KA3EKVP1,0.2um),EA,21,5,원제(2part),
300953,킴텍스(50×70×1),EA,21,5,원제(2part),
302321,훈증액 MINNACARE COLD STERILANT,BT,21,5,원제(2part),
302254,필터 (MBS1002RJH2),EA,21,5,원제(2part),
103638,밀리팩200(MPGL2GCL3),EA,21,5,원제(2part),4
102141,SARTOBRAN P, 10" Filter,EA,21,5,원제(2part),2
100351,Filter SARTOPURE PP2,EA,21,5,원제(2part),
303031,DECON-SPORE 200 Plus(0.4%)472mL, 자가,EA,21,5,원제(2part),12
303034,Decon-cycle (Disinfectant)472mL, 자가,EA,21,5,원제(2part),
303038,DECON-SPORE200Plus(0.4% )Gallon siz,자가,EA,21,5,원제(2part),4
303041,Decon-cycle(Disinfectant)Gallonsize,자가,EA,21,5,원제(2part),2
303036,70% IPA 472mL, 자가,EA,21,5,원제(2part),35
303060,70% IPA Gallon size, 자가,EA,21,5,원제(2part),
303033,5% Decon-spore (Sporicide)472mL, 자가,EA,21,5,원제(2part),
303039,5% Decon-spore(Sporicide)Gallon size,자가,EA,21,5,원제(2part),
303035,Hypo-chlor (Sporicide)472mL, 자가,EA,21,5,원제(2part),
303040,Hypo-chlor (Sporicide) Gallon size, 자가,EA,21,5,원제(2part),
303080,70% IPA, Dispenser용(자동분무기용),EA,21,5,원제(2part),
102990,Filter Unit 1L 자가(Bottle top),EA,21,5,원제(2part),10
100136,트립신에데트산나트륨,mL ,21,5,원제(2part),
107225,멸균백 580*900mm,EA,21,5,원제(2part),
106156,Opticap XL2 Capsule Filter(KGW6A02FF3),EA,21,5,원제(2part),
100130,디메티콘 유제 35%, 자가,g,21,5,합성,
105521,TSB(Non animal origin), 자가,BT,21,5,합성,
105944,20L Glass bottle(screw),EA,21,5,합성,
105996,멸균백1200*1200mm,EA,21,5,합성,
105998,멸균백400*500mm,EA,21,5,합성,
106159,Durapore, Opticap XL4 (KVGLA04TT3),EA,21,5,합성,
300006,퐁퐁,EA,21,5,합성,
300009,Sartofluor GA 10",EA,21,5,합성,
300010,Sartofluor GA 20",EA,21,5,합성,
300011,Sartofluor Mini,EA,21,5,합성,
302000,수산화나트륨(퀴놀론1KG),kg,21,5,합성,12.971
LMSM00007C,수산화나트륨 자가 (1kg),kg,21,5,합성,
302060,AGP Solution Kit,EA,21,5,합성,
302101,5mL PC Validation Vial,EA,21,5,합성,
302102,Autoclave Indicator. Sigmaware,EA,21,5,합성,
302103,Hi Temperature Indicator(Shamrock)(건열),EA,21,5,합성,
302104,Chemical Indicator 1250 (3M),EA,21,5,합성,
302109,락스 (럭키),EA,21,5,합성,
302122,염화나트륨(수지 재생용) 자가,kg,21,5,합성,
302123,펌프 튜빙(Masterflex L/S 16),EA,21,5,합성,
302124,펌프 튜빙(Masterflex L/S 17),EA,21,5,합성,
302125,펌프 튜빙(Masterflex L/S 18),EA,21,5,합성,
302126,펌프 튜빙(Masterflex L/S 24),EA,21,5,합성,
302127,펌프 튜빙(Masterflex I/P 73),EA,21,5,합성,
302128,펌프 튜빙(Masterflex I/P 82),EA,21,5,합성,
302143,Endotoxin Indicator(Endosafe) 자가,EA,21,5,합성,
302161,Durapore 필터(SCGVU11RE),EA,21,5,합성,
302170,아세톤 자가,mL ,21,5,합성,
302171,Optiseal 필터(LAGR04TP6),EA,21,5,합성,
302210,펌프 튜빙(NALGENE 8060-0200),EA,21,5,합성,
302212,펌프 튜빙(NALGENE 8060-0100),EA,21,5,합성,
302213,펌프 튜빙(NALGENE 8060-0060),EA,21,5,합성,
302214,펌프 튜빙(NALGENE 8060-0040),EA,21,5,합성,
302250,필터 (PUY2UY300H),EA,21,5,합성,
302251,필터 (PUY2UY100H),EA,21,5,합성,
302256,필터 (PUY1UY400J),EA,21,5,합성,
302259,필터 (AB1PFA7PVH4),EA,21,5,합성,
302260,필터 (AB3NFZ7PH4),EA,21,5,합성,
302341,펌프 튜빙(Masterflex L/S 25),EA,21,5,합성,
302450,필터(SLK7002PFRP)(스팀필터),EA,21,5,합성,
302451,필터(MCY4463PFRPVH4)(N2 필터),EA,21,5,합성,
302452,필터(AB1CPFR7PVH4)(DIP 필터),EA,21,5,합성,
302453,필터(CTGB71TP3)(스팀필터),EA,21,5,합성,
302481,구연산무수(99.5%이상),kg,21,5,합성,
302520,PFA Tubing(EW-06371-04),EA,21,5,합성,
302521,PFA Tubing(RZ-06375-02),EA,21,5,합성,
302530,Opticap XL4 Capsule Filter(KTGRA04TT3),EA,21,5,합성,
302572,Millex-FG Filter(MTGR85000),EA,21,5,합성,
302573,C-Flex Tubing(072-313-3),EA,21,5,합성,
302620,CTGR75S01 Millipore Filter,EA,21,5,합성,
302621,KVGB04TC3 Milliporre Filter,EA,21,5,합성,
302622,CTGB72TP3 Millipore Filter,EA,21,5,합성,
302623,AB05PFR7PVH4 Pall Filter,EA,21,5,합성,
302690,액체 세제 (액츠, 무진복 세탁용),EA,21,5,합성,
302774,Aervent 20" Cartridge Filter CTGR72TP1,EA,21,5,합성,
302780,H2O2 for HPV,EA,21,5,합성,
302880,Sartfluor GA,EA,21,5,합성,
302881,Sartfluor junior,EA,21,5,합성,
302882,SP Sephadex C50 자가,g,21,5,합성,
303090,테크세제,EA,21,5,합성,
302841,72B/A4 Clean paper,EA,21,5,합성,
200522,화이버 드럼,EA,21,5,합성,32
106602,보위딕 테스트 팩(Terragene),EA,21,5,합성,
302255,필터 (PFY2UY300J),EA,21,5,합성,
302571,Sartofluor Filter(5185307T8),EA,21,5,합성,
302151,Sartoclean CA 20",EA,21,5,합성,
302257,필터 (PFY1J012J),EA,21,5,합성,
302914,Sterile Filter(KA3EKVP1,0.2um),EA,21,5,합성,
300953,킴텍스(50×70×1),EA,21,5,합성,
302321,훈증액 MINNACARE COLD STERILANT,BT,21,5,합성,
302254,필터 (MBS1002RJH2),EA,21,5,합성,
103638,밀리팩200(MPGL2GCL3),EA,21,5,합성,
102141,SARTOBRAN P, 10" Filter,EA,21,5,합성,
100351,Filter SARTOPURE PP2,EA,21,5,합성,
303031,DECON-SPORE 200 Plus(0.4%)472mL, 자가,EA,21,5,합성,
303034,Decon-cycle (Disinfectant)472mL, 자가,EA,21,5,합성,
303038,DECON-SPORE200Plus(0.4% )Gallon siz,자가,EA,21,5,합성,
303041,Decon-cycle(Disinfectant)Gallonsize,자가,EA,21,5,합성,
303036,70% IPA 472mL, 자가,EA,21,5,합성,
303060,70% IPA Gallon size, 자가,EA,21,5,합성,
303033,5% Decon-spore (Sporicide)472mL, 자가,EA,21,5,합성,
303039,5% Decon-spore(Sporicide)Gallon size,자가,EA,21,5,합성,
303035,Hypo-chlor (Sporicide)472mL, 자가,EA,21,5,합성,
303040,Hypo-chlor (Sporicide) Gallon size, 자가,EA,21,5,합성,
303080,70% IPA, Dispenser용(자동분무기용),EA,21,5,합성,
102990,Filter Unit 1L 자가(Bottle top),EA,21,5,합성,
100136,트립신에데트산나트륨,mL ,21,5,합성,
107225,멸균백 580*900mm,EA,21,5,합성,
106156,Opticap XL2 Capsule Filter(KGW6A02FF3),EA,21,5,합성,
100130,디메티콘 유제 35%, 자가,g,21,5,QC,
105521,TSB(Non animal origin), 자가,BT,21,5,QC,
105944,20L Glass bottle(screw),EA,21,5,QC,
105996,멸균백1200*1200mm,EA,21,5,QC,
105998,멸균백400*500mm,EA,21,5,QC,
106159,Durapore, Opticap XL4 (KVGLA04TT3),EA,21,5,QC,
300006,퐁퐁,EA,21,5,QC,1
300009,Sartofluor GA 10",EA,21,5,QC,
300010,Sartofluor GA 20",EA,21,5,QC,
300011,Sartofluor Mini,EA,21,5,QC,
302000,수산화나트륨(퀴놀론1KG),kg,21,5,QC,
LMSM00007C,수산화나트륨 자가 (1kg),kg,21,5,QC,
302060,AGP Solution Kit,EA,21,5,QC,
302101,5mL PC Validation Vial,EA,21,5,QC,
302102,Autoclave Indicator. Sigmaware,EA,21,5,QC,
302103,Hi Temperature Indicator(Shamrock)(건열),EA,21,5,QC,
302104,Chemical Indicator 1250 (3M),EA,21,5,QC,
302109,락스 (럭키),EA,21,5,QC,
302122,염화나트륨(수지 재생용) 자가,kg,21,5,QC,
302123,펌프 튜빙(Masterflex L/S 16),EA,21,5,QC,
302124,펌프 튜빙(Masterflex L/S 17),EA,21,5,QC,
302125,펌프 튜빙(Masterflex L/S 18),EA,21,5,QC,
302126,펌프 튜빙(Masterflex L/S 24),EA,21,5,QC,
302127,펌프 튜빙(Masterflex I/P 73),EA,21,5,QC,
302128,펌프 튜빙(Masterflex I/P 82),EA,21,5,QC,
302143,Endotoxin Indicator(Endosafe) 자가,EA,21,5,QC,
302161,Durapore 필터(SCGVU11RE),EA,21,5,QC,
302170,아세톤 자가,mL ,21,5,QC,
302171,Optiseal 필터(LAGR04TP6),EA,21,5,QC,
302210,펌프 튜빙(NALGENE 8060-0200),EA,21,5,QC,
302212,펌프 튜빙(NALGENE 8060-0100),EA,21,5,QC,
302213,펌프 튜빙(NALGENE 8060-0060),EA,21,5,QC,
302214,펌프 튜빙(NALGENE 8060-0040),EA,21,5,QC,
302250,필터 (PUY2UY300H),EA,21,5,QC,
302251,필터 (PUY2UY100H),EA,21,5,QC,
302256,필터 (PUY1UY400J),EA,21,5,QC,
302259,필터 (AB1PFA7PVH4),EA,21,5,QC,
302260,필터 (AB3NFZ7PH4),EA,21,5,QC,
302341,펌프 튜빙(Masterflex L/S 25),EA,21,5,QC,
302450,필터(SLK7002PFRP)(스팀필터),EA,21,5,QC,
302451,필터(MCY4463PFRPVH4)(N2 필터),EA,21,5,QC,
302452,필터(AB1CPFR7PVH4)(DIP 필터),EA,21,5,QC,
302453,필터(CTGB71TP3)(스팀필터),EA,21,5,QC,
302481,구연산무수(99.5%이상),kg,21,5,QC,
302520,PFA Tubing(EW-06371-04),EA,21,5,QC,
302521,PFA Tubing(RZ-06375-02),EA,21,5,QC,
302530,Opticap XL4 Capsule Filter(KTGRA04TT3),EA,21,5,QC,
302572,Millex-FG Filter(MTGR85000),EA,21,5,QC,
302573,C-Flex Tubing(072-313-3),EA,21,5,QC,
302620,CTGR75S01 Millipore Filter,EA,21,5,QC,
302621,KVGB04TC3 Milliporre Filter,EA,21,5,QC,
302622,CTGB72TP3 Millipore Filter,EA,21,5,QC,
302623,AB05PFR7PVH4 Pall Filter,EA,21,5,QC,
302690,액체 세제 (액츠, 무진복 세탁용),EA,21,5,QC,
302774,Aervent 20" Cartridge Filter CTGR72TP1,EA,21,5,QC,
302780,H2O2 for HPV,EA,21,5,QC,
302880,Sartfluor GA,EA,21,5,QC,
302881,Sartfluor junior,EA,21,5,QC,
302882,SP Sephadex C50 자가,g,21,5,QC,
303090,테크세제,EA,21,5,QC,
302841,72B/A4 Clean paper,EA,21,5,QC,
200522,화이버 드럼,EA,21,5,QC,
106602,보위딕 테스트 팩(Terragene),EA,21,5,QC,
302255,필터 (PFY2UY300J),EA,21,5,QC,
302571,Sartofluor Filter(5185307T8),EA,21,5,QC,
302151,Sartoclean CA 20",EA,21,5,QC,
302257,필터 (PFY1J012J),EA,21,5,QC,
302914,Sterile Filter(KA3EKVP1,0.2um),EA,21,5,QC,
300953,킴텍스(50×70×1),EA,21,5,QC,
302321,훈증액 MINNACARE COLD STERILANT,BT,21,5,QC,
302254,필터 (MBS1002RJH2),EA,21,5,QC,
103638,밀리팩200(MPGL2GCL3),EA,21,5,QC,
102141,SARTOBRAN P, 10" Filter,EA,21,5,QC,
100351,Filter SARTOPURE PP2,EA,21,5,QC,
303031,DECON-SPORE 200 Plus(0.4%)472mL, 자가,EA,21,5,QC,
303034,Decon-cycle (Disinfectant)472mL, 자가,EA,21,5,QC,6
303038,DECON-SPORE200Plus(0.4% )Gallon siz,자가,EA,21,5,QC,
303041,Decon-cycle(Disinfectant)Gallonsize,자가,EA,21,5,QC,
303036,70% IPA 472mL, 자가,EA,21,5,QC,15
303060,70% IPA Gallon size, 자가,EA,21,5,QC,
303033,5% Decon-spore (Sporicide)472mL, 자가,EA,21,5,QC,
303039,5% Decon-spore(Sporicide)Gallon size,자가,EA,21,5,QC,
303035,Hypo-chlor (Sporicide)472mL, 자가,EA,21,5,QC,
303040,Hypo-chlor (Sporicide) Gallon size, 자가,EA,21,5,QC,
303080,70% IPA, Dispenser용(자동분무기용),EA,21,5,QC,
102990,Filter Unit 1L 자가(Bottle top),EA,21,5,QC,
100136,트립신에데트산나트륨,mL ,21,5,QC,
107225,멸균백 580*900mm,EA,21,5,QC,
106156,Opticap XL2 Capsule Filter(KGW6A02FF3),EA,21,5,QC,
100130,디메티콘 유제 35%, 자가,g,21,5,생지/공무,
105521,TSB(Non animal origin), 자가,BT,21,5,생지/공무,
105944,20L Glass bottle(screw),EA,21,5,생지/공무,
105996,멸균백1200*1200mm,EA,21,5,생지/공무,
105998,멸균백400*500mm,EA,21,5,생지/공무,
106159,Durapore, Opticap XL4 (KVGLA04TT3),EA,21,5,생지/공무,
300006,퐁퐁,EA,21,5,생지/공무,
300009,Sartofluor GA 10",EA,21,5,생지/공무,
300010,Sartofluor GA 20",EA,21,5,생지/공무,
300011,Sartofluor Mini,EA,21,5,생지/공무,
302000,수산화나트륨(퀴놀론1KG),kg,21,5,생지/공무,
LMSM00007C,수산화나트륨 자가 (1kg),kg,21,5,생지/공무,
302060,AGP Solution Kit,EA,21,5,생지/공무,
302101,5mL PC Validation Vial,EA,21,5,생지/공무,
302102,Autoclave Indicator. Sigmaware,EA,21,5,생지/공무,
302103,Hi Temperature Indicator(Shamrock)(건열),EA,21,5,생지/공무,
302104,Chemical Indicator 1250 (3M),EA,21,5,생지/공무,
302109,락스 (럭키),EA,21,5,생지/공무,
302122,염화나트륨(수지 재생용) 자가,kg,21,5,생지/공무,
302123,펌프 튜빙(Masterflex L/S 16),EA,21,5,생지/공무,
302124,펌프 튜빙(Masterflex L/S 17),EA,21,5,생지/공무,
302125,펌프 튜빙(Masterflex L/S 18),EA,21,5,생지/공무,
302126,펌프 튜빙(Masterflex L/S 24),EA,21,5,생지/공무,
302127,펌프 튜빙(Masterflex I/P 73),EA,21,5,생지/공무,
302128,펌프 튜빙(Masterflex I/P 82),EA,21,5,생지/공무,
302143,Endotoxin Indicator(Endosafe) 자가,EA,21,5,생지/공무,
302161,Durapore 필터(SCGVU11RE),EA,21,5,생지/공무,
302170,아세톤 자가,mL ,21,5,생지/공무,
302171,Optiseal 필터(LAGR04TP6),EA,21,5,생지/공무,
302210,펌프 튜빙(NALGENE 8060-0200),EA,21,5,생지/공무,
302212,펌프 튜빙(NALGENE 8060-0100),EA,21,5,생지/공무,
302213,펌프 튜빙(NALGENE 8060-0060),EA,21,5,생지/공무,
302214,펌프 튜빙(NALGENE 8060-0040),EA,21,5,생지/공무,
302250,필터 (PUY2UY300H),EA,21,5,생지/공무,
302251,필터 (PUY2UY100H),EA,21,5,생지/공무,
302256,필터 (PUY1UY400J),EA,21,5,생지/공무,
302259,필터 (AB1PFA7PVH4),EA,21,5,생지/공무,
302260,필터 (AB3NFZ7PH4),EA,21,5,생지/공무,
302341,펌프 튜빙(Masterflex L/S 25),EA,21,5,생지/공무,
302450,필터(SLK7002PFRP)(스팀필터),EA,21,5,생지/공무,
302451,필터(MCY4463PFRPVH4)(N2 필터),EA,21,5,생지/공무,
302452,필터(AB1CPFR7PVH4)(DIP 필터),EA,21,5,생지/공무,
302453,필터(CTGB71TP3)(스팀필터),EA,21,5,생지/공무,
302481,구연산무수(99.5%이상),kg,21,5,생지/공무,
302520,PFA Tubing(EW-06371-04),EA,21,5,생지/공무,
302521,PFA Tubing(RZ-06375-02),EA,21,5,생지/공무,
302530,Opticap XL4 Capsule Filter(KTGRA04TT3),EA,21,5,생지/공무,
302572,Millex-FG Filter(MTGR85000),EA,21,5,생지/공무,
302573,C-Flex Tubing(072-313-3),EA,21,5,생지/공무,
302620,CTGR75S01 Millipore Filter,EA,21,5,생지/공무,
302621,KVGB04TC3 Milliporre Filter,EA,21,5,생지/공무,
302622,CTGB72TP3 Millipore Filter,EA,21,5,생지/공무,
302623,AB05PFR7PVH4 Pall Filter,EA,21,5,생지/공무,
302690,액체 세제 (액츠, 무진복 세탁용),EA,21,5,생지/공무,
302774,Aervent 20" Cartridge Filter CTGR72TP1,EA,21,5,생지/공무,
302780,H2O2 for HPV,EA,21,5,생지/공무,
302880,Sartfluor GA,EA,21,5,생지/공무,
302881,Sartfluor junior,EA,21,5,생지/공무,
302882,SP Sephadex C50 자가,g,21,5,생지/공무,
303090,테크세제,EA,21,5,생지/공무,
302841,72B/A4 Clean paper,EA,21,5,생지/공무,
200522,화이버 드럼,EA,21,5,생지/공무,
106602,보위딕 테스트 팩(Terragene),EA,21,5,생지/공무,
302255,필터 (PFY2UY300J),EA,21,5,생지/공무,
302571,Sartofluor Filter(5185307T8),EA,21,5,생지/공무,
302151,Sartoclean CA 20",EA,21,5,생지/공무,
302257,필터 (PFY1J012J),EA,21,5,생지/공무,
302914,Sterile Filter(KA3EKVP1,0.2um),EA,21,5,생지/공무,
300953,킴텍스(50×70×1),EA,21,5,생지/공무,
302321,훈증액 MINNACARE COLD STERILANT,BT,21,5,생지/공무,
302254,필터 (MBS1002RJH2),EA,21,5,생지/공무,
103638,밀리팩200(MPGL2GCL3),EA,21,5,생지/공무,
102141,SARTOBRAN P, 10" Filter,EA,21,5,생지/공무,
100351,Filter SARTOPURE PP2,EA,21,5,생지/공무,
303031,DECON-SPORE 200 Plus(0.4%)472mL, 자가,EA,21,5,생지/공무,
303034,Decon-cycle (Disinfectant)472mL, 자가,EA,21,5,생지/공무,
303038,DECON-SPORE200Plus(0.4% )Gallon siz,자가,EA,21,5,생지/공무,
303041,Decon-cycle(Disinfectant)Gallonsize,자가,EA,21,5,생지/공무,
303036,70% IPA 472mL, 자가,EA,21,5,생지/공무,24
303060,70% IPA Gallon size, 자가,EA,21,5,생지/공무,
303033,5% Decon-spore (Sporicide)472mL, 자가,EA,21,5,생지/공무,
303039,5% Decon-spore(Sporicide)Gallon size,자가,EA,21,5,생지/공무,
303035,Hypo-chlor (Sporicide)472mL, 자가,EA,21,5,생지/공무,
303040,Hypo-chlor (Sporicide) Gallon size, 자가,EA,21,5,생지/공무,
303080,70% IPA, Dispenser용(자동분무기용),EA,21,5,생지/공무,1
102990,Filter Unit 1L 자가(Bottle top),EA,21,5,생지/공무,
100136,트립신에데트산나트륨,mL ,21,5,생지/공무,
107225,멸균백 580*900mm,EA,21,5,생지/공무,
106156,Opticap XL2 Capsule Filter(KGW6A02FF3),EA,21,5,생지/공무,
100130,디메티콘 유제 35%, 자가,g,21,4,완제,15990
105521,TSB(Non animal origin), 자가,BT,21,4,완제,
105944,20L Glass bottle(screw),EA,21,4,완제,
105996,멸균백1200*1200mm,EA,21,4,완제,
105998,멸균백400*500mm,EA,21,4,완제,
106159,Durapore, Opticap XL4 (KVGLA04TT3),EA,21,4,완제,
300006,퐁퐁,EA,21,4,완제,
300009,Sartofluor GA 10",EA,21,4,완제,
300010,Sartofluor GA 20",EA,21,4,완제,
300011,Sartofluor Mini,EA,21,4,완제,
302000,수산화나트륨(퀴놀론1KG),kg,21,4,완제,
LMSM00007C,수산화나트륨 자가 (1kg),kg,21,4,완제,59.988
302060,AGP Solution Kit,EA,21,4,완제,
302101,5mL PC Validation Vial,EA,21,4,완제,
302102,Autoclave Indicator. Sigmaware,EA,21,4,완제,
302103,Hi Temperature Indicator(Shamrock)(건열),EA,21,4,완제,2
302104,Chemical Indicator 1250 (3M),EA,21,4,완제,2
302109,락스 (럭키),EA,21,4,완제,
302122,염화나트륨(수지 재생용) 자가,kg,21,4,완제,
302123,펌프 튜빙(Masterflex L/S 16),EA,21,4,완제,11
302124,펌프 튜빙(Masterflex L/S 17),EA,21,4,완제,
302125,펌프 튜빙(Masterflex L/S 18),EA,21,4,완제,
302126,펌프 튜빙(Masterflex L/S 24),EA,21,4,완제,
302127,펌프 튜빙(Masterflex I/P 73),EA,21,4,완제,
302128,펌프 튜빙(Masterflex I/P 82),EA,21,4,완제,
302143,Endotoxin Indicator(Endosafe) 자가,EA,21,4,완제,1
302161,Durapore 필터(SCGVU11RE),EA,21,4,완제,
302170,아세톤 자가,mL ,21,4,완제,
302171,Optiseal 필터(LAGR04TP6),EA,21,4,완제,
302210,펌프 튜빙(NALGENE 8060-0200),EA,21,4,완제,
302212,펌프 튜빙(NALGENE 8060-0100),EA,21,4,완제,
302213,펌프 튜빙(NALGENE 8060-0060),EA,21,4,완제,
302214,펌프 튜빙(NALGENE 8060-0040),EA,21,4,완제,
302250,필터 (PUY2UY300H),EA,21,4,완제,
302251,필터 (PUY2UY100H),EA,21,4,완제,
302256,필터 (PUY1UY400J),EA,21,4,완제,
302259,필터 (AB1PFA7PVH4),EA,21,4,완제,
302260,필터 (AB3NFZ7PH4),EA,21,4,완제,
302341,펌프 튜빙(Masterflex L/S 25),EA,21,4,완제,
302450,필터(SLK7002PFRP)(스팀필터),EA,21,4,완제,1
302451,필터(MCY4463PFRPVH4)(N2 필터),EA,21,4,완제,
302452,필터(AB1CPFR7PVH4)(DIP 필터),EA,21,4,완제,2
302453,필터(CTGB71TP3)(스팀필터),EA,21,4,완제,
302481,구연산무수(99.5%이상),kg,21,4,완제,
302520,PFA Tubing(EW-06371-04),EA,21,4,완제,6
302521,PFA Tubing(RZ-06375-02),EA,21,4,완제,
302530,Opticap XL4 Capsule Filter(KTGRA04TT3),EA,21,4,완제,
302572,Millex-FG Filter(MTGR85000),EA,21,4,완제,2
302573,C-Flex Tubing(072-313-3),EA,21,4,완제,
302620,CTGR75S01 Millipore Filter,EA,21,4,완제,
302621,KVGB04TC3 Milliporre Filter,EA,21,4,완제,
302622,CTGB72TP3 Millipore Filter,EA,21,4,완제,
302623,AB05PFR7PVH4 Pall Filter,EA,21,4,완제,
302690,액체 세제 (액츠, 무진복 세탁용),EA,21,4,완제,
302774,Aervent 20" Cartridge Filter CTGR72TP1,EA,21,4,완제,
302780,H2O2 for HPV,EA,21,4,완제,
302880,Sartfluor GA,EA,21,4,완제,
302881,Sartfluor junior,EA,21,4,완제,
302882,SP Sephadex C50 자가,g,21,4,완제,
303090,테크세제,EA,21,4,완제,
302841,72B/A4 Clean paper,EA,21,4,완제,1000
200522,화이버 드럼,EA,21,4,완제,
106602,보위딕 테스트 팩(Terragene),EA,21,4,완제,80
302255,필터 (PFY2UY300J),EA,21,4,완제,
302571,Sartofluor Filter(5185307T8),EA,21,4,완제,1
302151,Sartoclean CA 20",EA,21,4,완제,
